Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,4/24/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
Low income,LIC,Population density (people per sq. km of land area),EN.POP.DNST,,11.95853742,12.22570598,12.50229562,12.79226701,13.09838415,13.42161601,13.76080182,14.11398055,14.47821088,14.85132896,15.23281798,15.6232617,16.02289184,16.43272875,16.85278548,17.28333536,17.72491604,18.17659852,18.63705303,19.10583406,19.58293408,20.0703509,20.5721903,21.09383493,21.6395315,22.20995986,22.80516259,23.42775791,24.08061023,24.76518054,25.48412361,26.23573053,27.01175582,27.8008298,28.595161,29.39151221,30.19337639,31.00803971,31.8462103,32.71500076,33.61759883,34.55113465,35.51582598,36.50952195,37.53122829,38.58236289,39.6628506,40.76697866,41.88719334,43.01638976,44.155863,45.30785745,46.47750468,47.67728612,48.90588614,50.16804668,51.46269774,
Liechtenstein,LIE,Population density (people per sq. km of land area),EN.POP.DNST,,105.5875,108.0625,110.7375,113.5625,116.55625,119.70625,123.06875,126.475,129.78125,132.90625,135.7875,138.44375,141.01875,143.63125,146.45,149.5375,152.75,156.0125,159.04375,161.6625,163.9,165.71875,167.28125,168.81875,170.35625,172.025,173.7625,175.59375,177.54375,179.66875,181.925,184.35625,186.99375,189.78125,192.70625,195.78125,198.9875,202.21875,205.2625,208.0375,210.44375,212.6125,214.50625,216.225,217.825,219.34375,220.7625,222.13125,223.5375,225.01875,226.65,228.40625,230.2125,232.04375,233.76875,235.4125,237.0125,
Sri Lanka,LKA,Population density (people per sq. km of land area),EN.POP.DNST,,161.2445543,165.0803381,168.9925052,173.0183224,177.1779302,181.4811513,185.8979429,190.3621591,194.7850104,199.1031096,203.282443,207.3397385,211.3233456,215.30834,219.3455749,223.4542657,227.6075905,231.7553181,235.8253389,239.7680753,243.5559081,247.2096157,250.7861904,254.3680753,258.009823,261.7239834,265.4751236,269.2104768,272.8546165,276.3468825,279.694355,282.8996492,285.8966034,288.603859,290.9762558,292.9695423,294.6341094,296.1361984,297.705358,299.5046723,301.5955031,303.9276033,306.4153564,308.922628,311.3468027,313.6684899,315.9111625,318.0646149,320.1257535,322.0914208,323.951794,325.7056291,328.2570563,331.3347154,334.3326423,338.1119439,341.9550311,
Lower middle income,LMC,Population density (people per sq. km of land area),EN.POP.DNST,,48.4570092,49.57675548,50.73183698,51.91967867,53.13833724,54.38774614,55.66812339,56.97943842,58.32178678,59.69523725,61.10056079,62.53897067,64.0128257,65.52577356,67.07988213,68.6753073,70.31118567,71.99256517,73.72598965,75.5143755,77.36077837,79.25475289,81.19260349,83.16093424,85.14771116,87.15139563,89.1707662,91.20312298,93.24343483,95.383818,97.42342127,99.47104395,101.5099101,103.5637314,105.5721672,107.5834702,109.5960292,111.6004115,113.5968055,115.6909809,117.7088773,119.7359798,121.7695456,123.8122562,125.8416808,127.8685543,129.8974544,131.9357251,133.9865861,136.0718777,138.1742258,140.2791201,142.3997795,144.5200444,146.6413932,148.7587844,150.8683531,
Low & middle income,LMY,Population density (people per sq. km of land area),EN.POP.DNST,,25.4738254,25.95117912,26.56497041,27.18446182,27.8241264,28.50611331,29.18875153,29.89076859,30.62005611,31.36839499,32.13248671,32.8861967,33.63944252,34.38814119,35.12313611,35.85251387,36.57659227,37.3131996,38.06638515,38.8301036,39.61578406,40.43837913,41.27354962,42.10926074,42.96147239,43.83813689,44.73858412,45.64770596,46.55402877,47.47035306,48.35116079,49.21560138,50.07227482,50.92763016,51.77310075,52.61414836,53.45383831,54.30179752,55.11725839,55.94399345,56.74914399,57.55010443,58.35221606,59.1571466,59.96530932,60.77740552,61.58820919,62.40822566,63.24218745,64.08355871,64.93558917,65.79854974,66.67344916,67.55276363,68.43283295,69.31769419,70.2034628,
Lesotho,LSO,Population density (people per sq. km of land area),EN.POP.DNST,,28.53959157,29.05698287,29.59970356,30.16541502,30.75279974,31.36383399,31.9997365,32.65780632,33.3338274,34.02667984,34.73165349,35.45256917,36.20668643,37.01762187,37.89970356,38.85780632,39.88138999,40.95362319,42.05082345,43.1527668,44.2585639,45.3671278,46.45714756,47.50368906,48.4911726,49.40253623,50.24571805,51.06264822,51.91113307,52.83063241,53.83784585,54.91175889,56.00665349,57.05721344,58.01577734,58.86933465,59.63283926,60.31943347,60.95279974,61.55135046,62.11972991,62.65849802,63.17842556,63.69328063,64.21419631,64.74512516,65.29272069,65.87384717,66.50886034,67.21182477,67.98965744,68.83820817,69.74179842,70.6780303,71.62862319,72.58962451,73.56189065,
Late-demographic dividend,LTE,Population density (people per sq. km of land area),EN.POP.DNST,,24.68420991,25.01336445,25.59676413,26.17070932,26.76130687,27.41399674,28.04803056,28.69999458,29.38501932,30.08507465,30.79709171,31.47153297,32.12418298,32.74498698,33.31540422,33.85152704,34.35288107,34.85313315,35.35806516,35.85432576,36.36306727,36.9193093,37.47500493,38.01054689,38.56237764,39.14674888,39.76275977,40.38178232,40.98493813,41.5575572,42.09341896,42.54074912,43.01275778,43.47480127,43.95831999,44.39153691,44.81792832,45.22603899,45.6017007,45.97245853,46.30507392,46.61756858,46.92325504,47.22526513,47.52996715,47.83533499,48.12997028,48.42959814,48.73560161,49.03031,49.32857213,49.63426861,49.94271078,50.25363308,50.55865004,50.86763046,51.1739229,
Lithuania,LTU,Population density (people per sq. km of land area),EN.POP.DNST,,45.04706445,45.68203574,46.25,46.8283344,47.40666879,47.99058711,48.57051691,49.12013401,49.57436184,50.0907626,50.71858647,51.27029355,51.76193363,52.2318762,52.67472878,53.10567964,53.52641991,53.9169432,54.20934907,54.45440332,54.76941608,55.15601468,55.60293555,56.06581047,56.54982451,57.09818124,57.69570836,58.31284301,58.77879706,58.99550096,59.09594767,59.03181238,58.75260051,58.34626675,57.89888322,57.46032227,57.03792278,56.62621251,56.22587747,55.83178047,55.373612,54.93087109,54.48648692,53.87803127,53.00778558,52.1682993,51.55223357,51.02881532,50.46535301,49.4181412,48.31533087,47.67165087,47.19088951,46.80553871,46.36727853,45.78766499,45.15186156,
Luxembourg,LUX,Population density (people per sq. km of land area),EN.POP.DNST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179.5473251,181.6975309,183.6111111,185.8559671,188.5164609,191.4230453,194.500823,197.5279835,201.090535,204.8489712,208.6226337,213.3115226,218.4962963,223.6049383,228.9378601,234.4049383,239.5119342,245.4057613,
Latvia,LVA,Population density (people per sq. km of land area),EN.POP.DNST,,34.6112451,35.07598559,35.54760756,36.02519455,36.4319088,36.71002958,36.9994855,37.3596212,37.67401441,37.93112097,38.20806804,38.51813621,38.84203164,39.18557464,39.49016014,39.72906618,39.95551161,40.16208438,40.29122452,40.38364203,40.50776577,40.69522156,40.93528523,41.19311531,41.46364718,41.80159496,42.23073831,42.66245418,42.87984758,42.81868609,42.61658306,42.03386004,41.21309987,40.52900444,39.95523765,39.50771692,39.115875,38.74877745,38.43465757,38.0659522,37.57749636,37.14343308,36.78620754,36.3869375,35.99586734,35.66719669,35.37727451,35.00742758,34.44305243,33.70107648,33.1142926,32.71661306,32.36287184,32.06468318,31.80326472,31.51394339,31.23589579,
"Macao SAR, China",MAC,Population density (people per sq. km of land area),EN.POP.DNST,,8523.25,8809.4,9212.5,9678.15,10161.55,10659.8,11171,11650.2,12042.1,12309.75,12436.95,12438.35,12347.35,12214.2,12081.4,11954.25,11834.75,11759.9,11773.95,11905.9,12171.35,12560.95,13049.85,13599.65,14179.05,14783.85,15413.75,16043.85,16645.05,17196.75,17688.2,18122.95,18517.25,18898,19284.3,19678.35,20078.2,20491.85,20930.2,21398.95,16849.26985,16625.77748,17042.48118,16837.60743,17234.25029,17248.95168,17254.21188,17614.65707,17807.22005,18079.76414,18375.88623,18813.74576,19004.65364,19431.71636,19767.8292,20137.07262,20479.17789,
St. Martin (French part),MAF,Population density (people per sq. km of land area),EN.POP.DNST,,81.85661765,83.93382353,85.58823529,87.27941176,88.98897059,90.73529412,92.51838235,94.87132353,97.48161765,100.1838235,102.9595588,105.8088235,108.7316176,111.7279412,115.6433824,120.0367647,124.5955882,129.3198529,134.2463235,139.3382353,144.6323529,159.375,193.8786765,235.1102941,282.9411765,337.0772059,397.5735294,457.2242647,508.75,552.1323529,584.9448529,604.6323529,610.9926471,608.4191176,601.3235294,590.1102941,575.4411765,558.0514706,538.6948529,521.7647059,510.6985294,504.5955882,502.9963235,505.7720588,512.9779412,522.3161765,531.3419118,540,548.1617647,555.7904412,562.7757353,569.0992647,574.7058824,579.5955882,583.7132353,587.2977941,590.5330882,
Morocco,MAR,Population density (people per sq. km of land area),EN.POP.DNST,,28.47727517,29.33821302,30.19723081,31.04615764,31.87938343,32.69544294,33.49644441,34.2854035,35.06726711,35.84712999,36.62498992,37.40422772,38.20113153,39.02523863,39.89177235,40.80384047,41.75885503,42.75536186,43.78970872,44.8573762,45.9592225,47.0912346,48.23773695,49.3784674,50.49826574,51.58847188,52.65015909,53.6899395,54.71922698,55.74531929,56.77092091,57.78958996,58.78874524,59.75139592,60.66599149,61.52947121,62.34797446,63.13077078,63.89154829,64.64176787,65.38613489,66.12674882,66.86967735,67.62107327,68.38689222,69.16725521,69.96612368,70.79734484,71.67801255,72.61850549,73.62496751,74.68919785,75.78930988,76.89464934,77.98190007,79.04276496,80.07972216,
Monaco,MCO,Population density (people per sq. km of land area),EN.POP.DNST,,11404,11519.5,11584,11618,11641,11652.5,11646,11652,11673,11742,11860,12025.5,12219.5,12417.5,12598.5,12761.5,12904.5,13043.5,13197.5,13372.5,13582,13812,14047.5,14256,14417.5,14520.5,14586,14617.5,14656,14719.5,14812,14931.5,15069,15213.5,15345.5,15483.5,15625.5,15761.5,15900,16041,16180,16314.5,16466.5,16657,16896.5,17204,17555.5,17926.5,18267,18547,18748.5,18891.5,18985.5,19066,19153.5,19249.5,19347.5,
Moldova,MDA,Population density (people per sq. km of land area),EN.POP.DNST,,90.74441774,92.79966559,94.78524402,96.63148361,98.40805378,100.0801198,101.6476818,103.1107395,104.5737973,106.0368551,107.5695823,109.0674748,110.5653673,111.9935904,113.2476399,114.3971854,115.3725572,116.3130944,117.2536315,118.2986728,119.4482182,120.667433,121.9214826,123.1755321,124.3599122,125.4746229,126.5544989,127.4950361,128.2265649,128.7490856,129.0277633,129.0974327,128.5649772,128.2621538,127.7539889,127.4984531,127.0719477,127.0648068,126.9095939,126.7399798,126.4568722,126.1643626,125.8534155,125.4986593,125.1501027,124.802764,124.513872,124.2770912,124.1203049,124.1693101,124.0975355,124.0380179,123.9184455,123.8860557,123.806319,123.7312851,123.6545094,
Madagascar,MDG,Population density (people per sq. km of land area),EN.POP.DNST,,8.982302163,9.204015201,9.434121471,9.672875469,9.920586718,10.17745125,10.44386629,10.72061251,11.00856519,11.30843106,11.62061079,11.94521443,12.28226261,12.63159886,12.99313203,13.36700657,13.75342023,14.15245383,14.56421226,14.98874196,15.42687519,15.87875125,16.34329711,16.81891529,17.30490594,17.80121746,18.30958146,18.83343364,19.3772707,19.94468652,20.53653919,21.15303504,21.79636826,22.46886371,23.17192283,23.90667538,24.67217044,25.46478488,26.27939781,27.11216081,27.96184613,28.82882863,29.71272999,30.61353819,31.53132029,32.46598342,33.41734532,34.3853716,35.37008804,36.3717715,37.37390146,38.40970273,39.46570299,40.54623754,41.65364043,42.78884668,43.95134926,
Maldives,MDV,Population density (people per sq. km of land area),EN.POP.DNST,,307.8333333,316.46,325.28,334.0466667,342.5533333,350.6333333,358.46,366.53,375.5033333,385.8933333,397.9266667,411.47,425.97,440.65,455.0633333,468.8833333,482.4533333,496.3066667,511.2866667,527.95,546.45,566.5333333,587.8533333,609.8433333,632.1233333,654.5233333,677.08,699.6166667,721.9833333,744.05,765.8466667,787.3,808.1966667,828.11,846.94,864.4233333,880.9166667,897.3533333,914.9466667,934.6133333,956.7566667,981.1366667,1007.363333,1034.743333,1062.786667,1091.236667,1120.233333,1150.18,1181.67,1215.036667,1250.436667,1287.343333,1324.656667,1360.823333,1394.676667,1425.853333,1454.433333,
Middle East & North Africa,MEA,Population density (people per sq. km of land area),EN.POP.DNST,,9.65362734,9.921901041,10.19674522,10.48180892,10.77593698,11.07887615,11.39713066,11.71949579,12.05030077,12.38913896,12.73361437,13.0842482,13.45063044,13.83010156,14.22762967,14.64494563,15.082394,15.54336131,16.03392421,16.55443074,17.10421709,17.68176868,18.28128419,18.89350147,19.5163713,20.14580808,20.78036776,21.41120706,22.02730124,22.80276905,23.39696069,23.78537998,24.33624799,24.87734845,25.55772275,26.09366485,26.632486,27.16860403,27.70766578,28.24890119,28.7893423,29.33209531,29.88782762,30.46899598,31.08445672,31.73735677,32.42396699,33.1368573,33.87423761,34.60339398,35.33372423,36.06518557,36.79374037,37.51339357,38.22125025,38.91293747,39.58902033,
Mexico,MEX,Population density (people per sq. km of land area),EN.POP.DNST,,20.26498933,20.91081972,21.57456725,22.25585637,22.95483063,23.66883819,24.39867898,25.15189125,25.93867178,26.76502019,27.63379922,28.53887754,29.4660804,30.3959428,31.31376784,32.21469842,33.10058592,33.9718038,34.83098279,35.6803781,36.51955812,37.34794259,38.16793025,38.98279534,39.79562592,40.60501813,41.41210011,42.22532421,43.05557808,43.90950076,44.79102446,45.69475038,46.60637002,47.50592711,48.37859976,49.22320636,50.04333393,50.8353898,51.59627511,52.32628051,53.01940276,53.68224903,54.34319453,55.04029579,55.79990638,56.63333831,57.53046426,58.46951259,59.41779778,60.35080172,61.26187248,62.15607757,63.03452712,63.90164356,64.76038427,65.60890095,66.44372335,
Marshall Islands,MHL,Population density (people per sq. km of land area),EN.POP.DNST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,269.3055556,274.3222222,278.0444444,280.9722222,283.4166667,285.5611111,287.1777778,288.4722222,289.3277778,289.7722222,289.9055556,289.7666667,289.5333333,289.3,289.1944444,289.3222222,289.65,290.1,290.6666667,291.25,291.9,292.5722222,293.2944444,293.8777778,294.4111111,294.8111111,295.15,
Middle income,MIC,Population density (people per sq. km of land area),EN.POP.DNST,,28.02803833,28.54511429,29.2226323,29.90439869,30.60709937,31.35688631,32.10443254,32.87237549,33.67065406,34.48990476,35.3263034,36.14866597,36.96874363,37.78138924,38.57579924,39.36165445,40.13911832,40.92956978,41.73807465,42.55752938,43.40152433,44.28746024,45.18562252,46.08068487,46.9908207,47.92535667,48.88348797,49.84675662,50.80103526,51.7611562,52.67249618,53.55825968,54.43038726,55.29894987,56.15426056,57.00378014,57.85057976,58.70634799,59.51711591,60.33726933,61.12404067,61.90008463,62.67140906,63.44071614,64.20848657,64.97558594,65.73539784,66.50173338,67.28168401,68.06880517,68.86650036,69.67481999,70.49408766,71.31247259,72.12661304,72.94010058,73.74852372,
North Macedonia,MKD,Population density (people per sq. km of land area),EN.POP.DNST,,59.28643335,60.05155328,60.85135667,61.7043256,62.62021235,63.61753834,64.68513567,65.76480535,66.77715297,67.66810853,68.40428628,69.01124656,69.56319308,70.16901298,70.90090444,71.78733779,72.79075895,73.83751475,74.82182462,75.66641762,76.34801416,76.88725914,77.30613449,77.64117184,77.92111679,78.15721589,78.34345262,78.47082186,78.52418403,78.49893826,78.38387731,78.20129768,78.01918993,77.92776249,77.98867479,78.23212741,78.63149823,79.12139206,79.60652772,80.0164766,80.33197011,80.57129375,80.74817145,80.89056233,81.01738105,81.13035785,81.86516052,81.9412604,82.04175258,82.10701824,82.1722046,82.23774782,82.30527359,82.37490087,82.44678826,82.522046,82.59952419,
Mali,MLI,Population density (people per sq. km of land area),EN.POP.DNST,,4.361833813,4.410270532,4.45964399,4.510569665,4.56362042,4.61883723,4.67648399,4.737651513,4.80368795,4.875507093,4.953761299,5.038115375,5.127223629,5.219144559,5.312515264,5.406349011,5.501111302,5.598550226,5.701226039,5.810673748,5.928833214,6.054512822,6.182433064,6.305302453,6.418581532,6.51961088,6.611886673,6.704470615,6.810030405,6.937598243,7.091120235,7.267936141,7.462339472,7.665515207,7.871274146,8.078094395,8.288950082,8.5075562,8.739395504,8.988509986,9.255327449,9.538620215,9.83873659,10.15571837,10.48915579,10.84016751,11.20776764,11.58689712,11.97075619,12.35470296,12.73653202,13.11817832,13.50430507,13.9018071,14.31572542,14.74756964,15.19597768,
Malta,MLT,Population density (people per sq. km of land area),EN.POP.DNST,,1016.40625,1012.1875,1007.96875,1003.90625,996.25,985,973.59375,962.1875,950.9375,945.78125,945.9375,945.15625,944.375,943.7375,950.69375,955.54375,959.28125,969.31875,979.19375,989.515625,996.81875,1018.43125,1032.8875,1033.103125,1051.4125,1069.128125,1076.515625,1085.390625,1096.00625,1106.78125,1137.015625,1148.80625,1160.3375,1171.240625,1179.434375,1187.203125,1196.221875,1204.021875,1211.18125,1219.021875,1228.2125,1237.403125,1245.56875,1253.9625,1261.98125,1266.5875,1271.0125,1279.309375,1288.990625,1295.3375,1300.8375,1312.5875,1331.146875,1357.99375,1390.790625,1422.9875,1462.496875,
Myanmar,MMR,Population density (people per sq. km of land area),EN.POP.DNST,,32.80292714,33.50677847,34.23187869,34.99057594,35.79145117,36.63766258,37.52570309,38.44923953,39.3987254,40.36697218,41.35169232,42.3541696,43.37506656,44.41615509,45.4784206,46.55879365,47.65480919,48.76859871,49.90343055,51.05993818,52.23724638,53.42885669,54.62243015,55.80207485,56.9548857,58.07958503,59.1750176,60.22912446,61.22786976,62.16337179,63.02622028,63.82388989,64.58637268,65.35517795,66.15936591,67.00937969,67.89412278,68.79446553,69.68117483,70.53196744,71.34680968,72.13058114,72.87219451,73.57244498,74.20505388,74.74937488,75.24113417,75.73701918,76.22943518,76.77784649,77.38222076,78.06248794,78.77778526,79.50661787,80.24081123,80.9781696,81.72139554,
Middle East & North Africa (excluding high income),MNA,Population density (people per sq. km of land area),EN.POP.DNST,,11.62178522,11.93283383,12.25296576,12.5838859,12.92670205,13.28278027,13.65159371,14.03014537,14.41424101,14.80134649,15.19087735,15.58535802,15.98936631,16.40893042,16.84908202,17.31027309,17.7926124,18.30011523,18.83745965,19.40733728,20.01026037,20.64339965,21.30160691,21.9777281,22.66532762,23.36323713,24.06903993,24.77351081,25.4654462,26.36573368,27.02266258,27.65667635,28.27361724,28.88273739,29.49097483,30.10087113,30.71098874,31.31353191,31.91138081,32.50315134,33.08862914,33.6711038,34.25764697,34.85512562,35.47024421,36.10445268,36.7571162,37.42927289,38.12960044,38.8347047,39.55687618,40.29445834,41.04124894,41.78617284,42.52350001,43.24907404,43.96457734,
Montenegro,MNE,Population density (people per sq. km of land area),EN.POP.DNST,,36.51598513,37.36490706,38.17167286,38.79204461,39.13211896,39.13895911,38.86959108,38.47442379,38.16654275,38.09717472,38.32334572,38.79442379,39.42156134,40.0670632,40.63100372,41.08267658,41.45546468,41.78921933,42.14780669,42.5730855,43.08141264,43.64319703,44.20118959,44.67539033,45.01100372,45.18297398,45.21516729,45.16081784,45.09821561,45.08342007,45.13791822,45.24282528,45.36579926,45.45643123,45.4804461,45.42773234,45.31747212,45.17933086,45.05583643,44.97769517,45.15903346,45.34037175,45.52171004,45.60245353,45.66996283,45.7267658,45.78996283,45.87130112,45.96981413,46.05412639,46.10252788,46.14133829,46.18639405,46.23122677,46.25717472,46.26788104,46.2730855,
Mongolia,MNG,Population density (people per sq. km of land area),EN.POP.DNST,,0.632211179,0.650971961,0.670964108,0.691646283,0.712636783,0.733773398,0.755162981,0.776992199,0.799591905,0.82315778,0.847762558,0.873265275,0.899420685,0.92588957,0.952426041,0.978954788,1.005567213,1.032406859,1.059689359,1.087580782,1.115808208,1.144292464,1.173572955,1.20438863,1.237081928,1.272116301,1.308828111,1.345113159,1.37813023,1.405896779,1.427635881,1.444103865,1.45678313,1.46791627,1.479208399,1.491134555,1.503446922,1.516252993,1.529494838,1.543188548,1.557568423,1.572941502,1.589437164,1.607168053,1.626230078,1.646548572,1.668213651,1.691682973,1.717531991,1.746086408,1.777540616,1.811469142,1.846795103,1.882061845,1.916164809,1.948684312,1.979741368,
Northern Mariana Islands,MNP,Population density (people per sq. km of land area),EN.POP.DNST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.3673913,104.1717391,110.0043478,116.0434783,122.3434783,129.0521739,135.9304348,142.3347826,147.2934783,150.2043478,150.8434783,149.4847826,146.5695652,142.7456522,138.573913,134.1043478,129.376087,124.85,121.0304348,118.3130435,116.926087,116.7782609,117.4695652,118.4086957,119.1652174,119.6152174,119.8782609,
Mozambique,MOZ,Population density (people per sq. km of land area),EN.POP.DNST,,9.589924718,9.790608866,9.997802589,10.21137999,10.43144027,10.6582759,10.89253796,11.13517765,11.38738142,11.65026323,11.92190035,12.2024492,12.49724052,12.8133625,13.15457412,13.52136626,13.9079529,14.30357588,14.69388718,15.0669282,15.42902159,15.78021186,16.09617233,16.34550726,16.51161652,16.57517358,16.55797579,16.53469442,16.60725476,16.84637071,17.28422646,17.89367863,18.61313233,19.35075155,20.04009766,20.6620616,21.2382703,21.79198352,22.36179582,22.97577126,23.63839111,24.338943,25.07260866,25.83064803,26.60681859,27.40082784,28.21585875,29.05307612,29.91437091,30.80114576,31.71368168,32.65165187,33.61526488,34.60462118,35.61979069,36.6609985,37.72836796,
Mauritania,MRT,Population density (people per sq. km of land area),EN.POP.DNST,,0.856913748,0.882093723,0.908136218,0.935041234,0.962808771,0.991444649,1.020943048,1.051307849,1.082553604,1.114687106,1.147719026,1.181663918,1.216526632,1.252343068,1.289110313,1.326829339,1.365514699,1.405272145,1.446204521,1.488391384,1.531908412,1.576718735,1.622679732,1.669556612,1.717223246,1.76574561,1.81524983,1.865724265,1.917172795,1.969671097,2.023093044,2.077660813,2.134268943,2.194045794,2.257761715,2.325841661,2.397980014,2.473292908,2.550502571,2.628659164,2.707605511,2.78764723,2.869037547,2.952190744,3.037469681,3.124723974,3.213995343,3.306045406,3.401851169,3.502030659,3.606938974,3.7161531,3.828631027,3.942873775,4.057767537,4.172909673,4.288526244,
Mauritius,MUS,Population density (people per sq. km of land area),EN.POP.DNST,,335.3482759,344.9995074,354.1187192,362.7492611,370.9359606,378.7256158,386.1660099,393.3068966,400.1995074,406.8965517,413.4137931,419.7305419,426.0192118,432.5330049,439.408867,446.5551724,453.8812808,459.8517241,467.9251232,475.8812808,482.9862069,488.926601,493.4438424,498.6310345,502.7231527,506.5812808,510.3852217,513.9108374,517.862069,521.5640394,527.2246305,534.2073892,540.5783251,548.2,552.9344828,558.6187192,565.6571429,571.6359606,578.9492611,584.6665025,589.3039409,593.4093596,597.7192118,601.4793103,605.0512315,607.879803,610.6551724,612.8674877,614.4970443,615.9605911,616.9477833,618.6610837,620.0261084,621.1497537,621.9729064,622.4004926,622.962069,
Malawi,MWI,Population density (people per sq. km of land area),EN.POP.DNST,,39.24504667,40.14042215,41.0704073,42.03878871,43.04914086,44.10398812,45.20582308,46.35818838,47.56511455,48.83032457,50.15595036,51.54444209,53.00106067,54.53120492,56.1392448,57.85643827,59.68957361,61.59148282,63.4952482,65.36996182,67.11464786,68.77865931,70.65504879,73.14306322,76.48605218,80.87934875,86.12741833,91.60940815,96.46447815,100.1013258,102.2608507,103.2002227,103.477482,103.913619,105.1027577,107.2315337,110.1173314,113.542045,117.1442087,120.6636826,124.0545503,127.4258697,130.8515804,134.4509758,138.3083475,142.4401994,146.8070535,151.3707467,156.0734196,160.8728787,165.7575095,170.7393403,175.8288821,181.0441027,186.3980378,191.8919707,197.5191345,
Malaysia,MYS,Population density (people per sq. km of land area),EN.POP.DNST,,25.62307107,26.45811901,27.31421093,28.16607214,28.99577842,29.79754071,30.57730026,31.3431776,32.10843403,32.88381677,33.6701811,34.46735961,35.28442551,36.13219601,37.01831989,37.95127987,38.93028763,39.94238016,40.96850099,41.99703242,43.01884036,44.04392939,45.1030802,46.23839598,47.47813727,48.83593669,50.2970872,51.8264739,53.37382742,54.90281844,56.39766854,57.86858621,59.33637802,60.8336448,62.3819723,63.98819358,65.63787856,67.30623649,68.9584112,70.56949627,72.13181251,73.6533587,75.14443159,76.62185056,78.09889819,79.5725643,81.04046568,82.5173307,84.02186273,85.56472074,87.15607366,88.78543905,90.4176655,92.00431289,93.51135291,94.92395374,96.25403744,
North America,NAC,Population density (people per sq. km of land area),EN.POP.DNST,,11.06737348,11.24220409,11.40958368,11.57444855,11.72610977,11.87008438,12.00798312,12.13547233,12.25907168,12.40546239,12.56599553,12.70749355,12.83834543,12.96705524,13.10695441,13.23686521,13.37285736,13.51454736,13.66308572,13.79933373,13.93895168,14.07594089,14.20646975,14.3313562,14.45952888,14.59493394,14.73203646,14.87204438,15.02569404,15.20191542,15.40672967,15.6193298,15.82308945,16.01407159,16.20004696,16.38820083,16.58426511,16.77372636,16.96206426,17.14520108,17.31607658,17.47694583,17.63016845,17.7954218,17.96132894,18.13235628,18.3059525,18.49708393,18.66487773,18.82554598,18.96758163,19.115721,19.25746429,19.40613006,19.55160012,19.70295501,19.84107025,
Namibia,NAM,Population density (people per sq. km of land area),EN.POP.DNST,,0.749768611,0.768446113,0.787888836,0.808077348,0.829052946,0.850661371,0.872942705,0.896264986,0.92115415,0.947884706,0.976760315,1.007471243,1.03897776,1.069835659,1.099052582,1.126581156,1.152926672,1.178513039,1.203981586,1.23003073,1.256257212,1.283103159,1.313122958,1.349624069,1.394772194,1.449783187,1.513427832,1.5823598,1.651827424,1.718339832,1.780344714,1.8386243,1.894815921,1.951582067,2.010663314,2.072767797,2.136542409,2.199183763,2.256849956,2.306911295,2.348620778,2.383299931,2.412922542,2.440486341,2.468384166,2.496974335,2.526345516,2.55848486,2.595731759,2.63961666,2.691179293,2.749862138,2.813735136,2.879898942,2.946180568,3.01195569,3.077644572,
New Caledonia,NCL,Population density (people per sq. km of land area),EN.POP.DNST,,4.442013129,4.562363239,4.688183807,4.819474836,4.950765864,5.11487965,5.278993435,5.443107221,5.689277899,6.126914661,6.564551422,6.865426696,7.029540481,7.166301969,7.248358862,7.330415755,7.439824945,7.521881838,7.576586433,7.661378556,7.803610503,7.970459519,8.134573304,8.29595186,8.449124726,8.607768053,8.780087527,8.952407002,9.130087527,9.348960613,9.593107221,9.83583151,10.09277899,10.36553611,10.60262582,10.80765864,11.01849015,11.2297046,11.44496718,11.66466083,11.88862144,12.11652079,12.32472648,12.51367615,12.70514223,12.89660832,13.0880744,13.27954048,13.45459519,13.66247265,13.91411379,14.16849015,14.42286652,14.66356674,14.90153173,15.1285558,15.34245077,
